"patent_id";"serial_number";"event_type";"event_date";"event_code";"event_description"
US10009744B2;"2";Maintenance fee payment;"2021/12/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009748B2;"0";Assignment;"2016/2/24";AS;"Owner name: LG ELECTRONICS INC., KOREA, REPUBLIC OF Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:SEO, HANBYUL;LEE, SEUNGMIN;REEL/FRAME:037816/0741 Effective date: 20160128"
US10009748B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009748B2;"2";Maintenance fee payment;"2021/11/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009749B2;"0";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009749B2;"1";Maintenance fee payment;"2021/12/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009757B2;"0";Assignment;"2014/7/21";AS;"Owner name: SAMSUNG ELECTRONICS CO., LTD, KOREA, REPUBLIC OF Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:XU, LIXIANG;WANG, HONG;REEL/FRAME:033378/0478 Effective date: 20140619"
US10009757B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009757B2;"2";Maintenance fee payment;"2021/11/15";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009762B2;"0";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009762B2;"1";Maintenance fee payment;"2021/11/15";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009779B2;"0";Assignment;"2017/3/11";AS;"Owner name: SANECHIPS TECHNOLOGY CO.,LTD., CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:ZHU, GUANGQING;RAN, XIAOLONG;PAN, LEI;REEL/FRAME:041548/0866 Effective date: 20161221"
US10009779B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009779B2;"2";Maintenance fee payment;"2021/12/13";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009799B2;"0";Assignment;"2017/4/19";AS;"Owner name: HUAWEI TECHNOLOGIES CO., LTD., CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:HU, WEN;REEL/FRAME:042055/0249 Effective date: 20161210"
US10009799B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009809B2;"0";Assignment;"2016/7/26";AS;"Owner name: LG ELECTRONICS INC., KOREA, REPUBLIC OF Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:HAHN, GENEBECK;CHUNG, JAEHOON;LEE, EUNJONG;AND OTHERS;SIGNING DATES FROM 20160709 TO 20160712;REEL/FRAME:039263/0238"
US10009809B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009809B2;"2";Maintenance fee payment;"2021/11/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009810B2;"0";Assignment;"2015/11/4";AS;"Owner name: NTT DOCOMO, INC., JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:UCHINO, TOORU;TAKAHASHI, HIDEAKI;NAGATA, SATOSHI;AND OTHERS;REEL/FRAME:036960/0672 Effective date: 20150625"
US10009810B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009822B2;"0";Assignment;"2015/11/13";AS;"Owner name: ORANGE, FRANCE Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:OULAHAL, NORDINE;ROUBAND, XAVIER;REEL/FRAME:037040/0382 Effective date: 20151102"
US10009822B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009822B2;"2";Maintenance fee payment;"2021/11/18";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009828B2;"0";Assignment;"2016/4/29";AS;"Owner name: NTT DOCOMO, INC., JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:HARADA, HIROKI;ZENG, YONGBO;ZHAO, QUN;AND OTHERS;REEL/FRAME:038424/0522 Effective date: 20160325"
US10009828B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009830B2;"0";Assignment;"2015/12/17";AS;"Owner name: TELEFONAKTIEBOLAGET L M ERICSSON (PUBL), SWEDEN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:ABTIN, AFSHIN;HALLENSTAL, MAGNUS;KELLER, RALF;AND OTHERS;SIGNING DATES FROM 20130805 TO 20131028;REEL/FRAME:037317/0735"
US10009830B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009836B2;"0";Assignment;"2017/1/30";AS;"Owner name: YULONG COMPUTER TELECOMMUNICATION SCIENTIFIC (SHEN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:ZHU, YAJUN;ZHANG, YUNFEI;CAO, YIQING;AND OTHERS;REEL/FRAME:041119/0215 Effective date: 20161228"
US10009836B2;"1";Assignment;"2017/12/1";AS;"Owner name: NANCHANG COOLPAD INTELLIGENT TECHNOLOGY COMPANY LIMITED, CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:YULONG COMPUTER TELECOMMUNICATION SCIENTIFIC (SHENZHEN) CO., LTD.;REEL/FRAME:044275/0536 Effective date: 20171120 Owner name: NANCHANG COOLPAD INTELLIGENT TECHNOLOGY COMPANY LI Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:YULONG COMPUTER TELECOMMUNICATION SCIENTIFIC (SHENZHEN) CO., LTD.;REEL/FRAME:044275/0536 Effective date: 20171120"
US10009836B2;"2";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009836B2;"3";Maintenance fee payment;"2021/12/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009837B2;"0";Assignment;"2015/12/10";AS;"Owner name: TELEFONAKTIEBOLAGET L M ERICSSON (PUBL), SWEDEN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:HEDMAN, PETER;JOHANSSON, THOMAS;KARLSSON, MAGNUS;AND OTHERS;SIGNING DATES FROM 20140521 TO 20140616;REEL/FRAME:037263/0379"
US10009837B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009855B2;"0";Assignment;"2016/3/24";AS;"Owner name: HARMAN INTERNATIONAL INDUSTRIES, INCORPORATION, CO Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:YANG, ZENG;ZHANG, QINGSHAN;MA, JIANJUN;AND OTHERS;SIGNING DATES FROM 20160302 TO 20160317;REEL/FRAME:038249/0265"
US10009855B2;"1";Assignment;"2016/11/8";AS;"Owner name: HARMAN INTERNATIONAL INDUSTRIES, INCORPORATED, CON Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:YANG, ZENG;ZHANG, QINGSHAN;MA, JIANJUN;REEL/FRAME:040577/0889 Effective date: 20160317"
US10009855B2;"2";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009855B2;"3";Maintenance fee payment;"2021/11/17";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009857B2;"0";Assignment;"2017/10/16";AS;"Owner name: MOTOROLA MOBILITY LLC, ILLINOIS Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:FRANK, COLIN;REEL/FRAME:043876/0558 Effective date: 20160307"
US10009857B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009857B2;"2";Certificate of correction;"2021/3/2";CC;""
US10009857B2;"3";Maintenance fee payment;"2021/12/7";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009858B2;"0";Assignment;"2017/4/25";AS;"Owner name: SHARP KABUSHIKI KAISHA, JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:SUZUKI, SHOICHI;AIBA, TATSUSHI;IMAMURA, KIMIHIKO;AND OTHERS;SIGNING DATES FROM 20170330 TO 20170411;REEL/FRAME:042143/0477"
US10009858B2;"1";Assignment;"2017/12/29";AS;"Owner name: SHARP KABUSHIKI KAISHA, JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:SUZUKI, SHOICHI;AIBA, TATSUSHI;IMAMURA, KIMIHIKO;AND OTHERS;SIGNING DATES FROM 20170330 TO 20170411;REEL/FRAME:044508/0831"
US10009858B2;"2";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009859B2;"0";Assignment;"2015/12/29";AS;"Owner name: HUAWEI TECHNOLOGIES CO., LTD., CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:WANG, JIAN;REEL/FRAME:037375/0842 Effective date: 20151222"
US10009859B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009875B2;"0";Assignment;"2013/3/11";AS;"Owner name: NTT DOCOMO, INC., JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:KISHIYAMA, YOSHIHISA;TAKEDA, KAZUAKI;REEL/FRAME:029961/0107 Effective date: 20130207"
US10009875B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009875B2;"2";Certificate of correction;"2018/12/18";CC;""
US10009875B2;"3";Maintenance fee payment;"2021/12/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009876B2;"0";Assignment;"2016/2/15";AS;"Owner name: TELEFONAKTIEBOLAGET LM ERICSSON (PUBL), SWEDEN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:FALCONETTI, LAETITIA;HUSCHKE, JOERG;REEL/FRAME:037734/0905 Effective date: 20130815"
US10009876B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009879B2;"0";Assignment;"2017/1/13";AS;"Owner name: NTT DOCOMO, INC., JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:OHWATARI, YUSUKE;TAKEDA, KAZUAKI;SANO, YOUSUKE;AND OTHERS;REEL/FRAME:040973/0632 Effective date: 20161019"
US10009879B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009880B2;"0";Assignment;"2015/3/13";AS;"Owner name: HUAWEI DEVICE CO., LTD., CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:WANG, JIAN;WU, QIANG;SIGNING DATES FROM 20150202 TO 20150205;REEL/FRAME:035163/0559"
US10009880B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009880B2;"2";Assignment;"2018/6/12";AS;"Owner name: HUAWEI DEVICE (SHENZHEN) CO., LTD., CHINA Free format text: CHANGE OF NAME;ASSIGNOR:HUAWEI DEVICE CO.,LTD.;REEL/FRAME:046340/0590 Effective date: 20180518"
US10009880B2;"3";Assignment;"2018/11/19";AS;"Owner name: HUAWEI DEVICE CO., LTD., CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:HUAWEI DEVICE (SHENZHEN) CO., LTD.;REEL/FRAME:047603/0039 Effective date: 20181119"
US10009880B2;"4";Maintenance fee payment;"2021/12/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009881B2;"0";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009881B2;"1";Assignment;"2020/3/20";AS;"Owner name: APPLE INC., CALIFORNIA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:INTEL CORPORATION;REEL/FRAME:052916/0308 Effective date: 20191130"
US10009881B2;"2";Maintenance fee payment;"2021/12/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009883B1;"0";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009883B1;"1";Maintenance fee payment;"2021/12/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009886B2;"0";Assignment;"2016/8/8";AS;"Owner name: SHARP KABUSHIKI KAISHA, JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:SUZUKI, SHOICHI;AIBA, TATSUSHI;YOKOMAKURA, KAZUNARI;AND OTHERS;SIGNING DATES FROM 20150316 TO 20150327;REEL/FRAME:039364/0194"
US10009886B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009889B2;"0";Assignment;"2017/6/14";AS;"Owner name: HUAWEI TECHNOLOGIES CO., LTD., CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:LIU, JIANQIN;LIU, JIANGHUA;WU, QIANG;AND OTHERS;REEL/FRAME:042711/0498 Effective date: 20150320"
US10009889B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009889B2;"2";Maintenance fee payment;"2021/12/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009890B2;"0";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009903B2;"0";Assignment;"2012/6/28";AS;"Owner name: SAMSUNG ELECTRONICS CO., LTD., KOREA, REPUBLIC OF Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:KIM, YOUNSUN;KIM, KIIL;LEE, HYOJIN;REEL/FRAME:028461/0410 Effective date: 20120622"
US10009903B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009903B2;"2";Certificate of correction;"2019/6/18";CC;""
US10009903B2;"3";Maintenance fee payment;"2021/11/15";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009905B2;"0";Assignment;"2016/9/15";AS;"Owner name: NTT DOCOMO, INC., JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:KAKISHIMA, YUICHI;NAGATA, SATOSHI;KISHIYAMA, YOSHIHISA;REEL/FRAME:039759/0128 Effective date: 20160725"
US10009905B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009906B2;"0";Assignment;"2017/7/28";AS;"Owner name: MITSUBISHI ELECTRIC R&D CENTRE EUROPE B.V., NETHER Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:GRESSET, NICOLAS;REEL/FRAME:043132/0320 Effective date: 20170515 Owner name: MITSUBISHI ELECTRIC CORPORATION, JAPAN Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:MITSUBISHI ELECTRIC R&D CENTRE EUROPE B.V.;REEL/FRAME:043132/0411 Effective date: 20170515"
US10009906B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009906B2;"2";Maintenance fee payment;"2021/12/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009918B2;"0";Assignment;"2016/11/29";AS;"Owner name: HUAWEI TECHNOLOGIES CO., LTD., CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:LI, ZHONGFENG;TANG, ZHENFEI;REEL/FRAME:040451/0842 Effective date: 20161118"
US10009918B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009918B2;"2";Assignment;"2021/4/13";AS;"Owner name: HONOR DEVICE CO., LTD., CHINA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:HUAWEI TECHNOLOGIES CO., LTD.;REEL/FRAME:055919/0344 Effective date: 20210412"
US10009918B2;"3";Maintenance fee payment;"2021/12/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009931B2;"0";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009931B2;"1";Maintenance fee payment;"2021/12/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009934B2;"0";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009938B2;"0";Assignment;"2017/6/26";AS;"Owner name: ALCATEL-LUCENT USA, INC., NEW JERSEY Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:KAHN, COLIN L.;VISWANATHAN, HARISH;SIGNING DATES FROM 20140225 TO 20140227;REEL/FRAME:042992/0447"
US10009938B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009938B2;"2";Maintenance fee payment;"2021/12/8";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009949B2;"0";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009949B2;"1";Maintenance fee payment;"2021/11/15";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009951B2;"0";Assignment;"2016/5/10";AS;"Owner name: ART2WAVE, INC., CALIFORNIA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:PONNUSWAMY, SUBBU;REEL/FRAME:038656/0312 Effective date: 20160510"
US10009951B2;"1";Assignment;"2017/4/10";AS;"Owner name: KODACLOUD INC., CALIFORNIA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:ART2WAVE INC.;REEL/FRAME:041950/0478 Effective date: 20170407"
US10009951B2;"2";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009951B2;"3";Assignment;"2020/1/13";AS;"Owner name: FACEBOOK, INC., CALIFORNIA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:KODACLOUD, LLC;REEL/FRAME:051493/0565 Effective date: 20191220 Owner name: KODACLOUD, LLC, CALIFORNIA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:KODACLOUD INC.;REEL/FRAME:051493/0524 Effective date: 20190711"
US10009951B2;"4";Maintenance fee payment;"2021/12/1";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009960B2;"0";Assignment;"2011/9/30";AS;"Owner name: BSH BOSCH UND SIEMENS HAUSGERAETE GMBH, GERMANY Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:ARTAL LAHOZ, MARIA CARMEN;GARCIA JIMENEZ, JOSE-RAMON;ARANDA, IGNACIO GARDE;AND OTHERS;SIGNING DATES FROM 20110916 TO 20110926;REEL/FRAME:026996/0861"
US10009960B2;"1";Assignment;"2015/5/11";AS;"Owner name: BSH HAUSGERAETE GMBH, GERMANY Free format text: CHANGE OF NAME;ASSIGNOR:BSH BOSCH UND SIEMENS HAUSGERAETE GMBH;REEL/FRAME:035624/0784 Effective date: 20150323"
US10009960B2;"2";Assignment;"2015/6/19";AS;"Owner name: BSH HAUSGERAETE GMBH, GERMANY Free format text: CORRECTIVE ASSIGNMENT TO REMOVE USSN 14373413; 29120436 AND 29429277 PREVIOUSLY RECORDED AT REEL: 035624 FRAME: 0784. ASSIGNOR(S) HEREBY CONFIRMS THE CHANGE OF NAME;ASSIGNOR:BSH BOSCH UND SIEMENS HAUSGERAETE GMBH;REEL/FRAME:036000/0848 Effective date: 20150323"
US10009960B2;"3";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009967B2;"0";Assignment;"2016/4/7";AS;"Owner name: SAMSUNG DISPLAY CO., LTD., KOREA, REPUBLIC OF Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:LEE, DAE-SIK;LEE, SEOKHWAN;KANG, WON-HYOUNG;REEL/FRAME:038380/0952 Effective date: 20151029"
US10009967B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009967B2;"2";Maintenance fee payment;"2021/11/22";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10009970B2;"0";Assignment;"2017/10/30";AS;"Owner name: PANASONIC INTELLECTUAL PROPERTY MANAGEMENT CO., LT Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNORS:KISHIMOTO, AKIHIRO;NAKAMURA, TOSHIAKI;FUKUDA, KENICHI;AND OTHERS;SIGNING DATES FROM 20170802 TO 20170809;REEL/FRAME:043977/0290"
US10009970B2;"1";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009985B1;"0";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009985B1;"1";Maintenance fee payment;"2021/7/29";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YR, SMALL ENTITY (ORIGINAL EVENT CODE: M2551); ENTITY STATUS OF PATENT OWNER: SMALL ENTITY Year of fee payment: 4"
US10009988B2;"0";Information on status: patent grant;"2018/6/6";STCF;Free format text: PATENTED CASE
US10009988B2;"1";Assignment;"2019/5/24";AS;"Owner name: LUTRON TECHNOLOGY COMPANY LLC, PENNSYLVANIA Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:LUTRON ELECTRONICS CO., INC.;REEL/FRAME:049286/0001 Effective date: 20190304"
US10009988B2;"2";Maintenance fee payment;"2021/11/11";MAFP;"Free format text: PAYMENT OF MAINTENANCE FEE, 4TH YEAR, LARGE ENTITY (ORIGINAL EVENT CODE: M1551); ENTITY STATUS OF PATENT OWNER: LARGE ENTITY Year of fee payment: 4"
US10010023B2;"0";Assignment;"2016/8/3";AS;"Owner name: DEERE & COMPANY, ILLINOIS Free format text: ASSIGNMENT OF ASSIGNORS INTEREST;ASSIGNOR:NATARAJAN, KAMALAKANNAN;REEL/FRAME:039552/0204 Effective date: 20160803"
US10010023B2;"1";Information on status: patent grant;"2018/6/13";STCF;Free format text: PATENTED CASE
